Route Key,Route Symbol,Route Name,Pattern Key,Direction Key,Stop Name,Stop Code,Latitude,Longitude
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6253984358067,-96.3592380438692
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6245370816287,-96.3594315645905
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6236355227118,-96.3594782764887
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6228086077868,-96.3591646394576
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.622265309998,-96.3586565106124
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6202323286719,-96.356855737059
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.613920387436,-96.3510515482121
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6132157655858,-96.3504901025889
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.611958448405,-96.349684720192
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6117435207573,-96.3494287459418
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6118660268943,-96.349142238357
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6124126895906,-96.3482854759564
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6112964773608,-96.3472809959003
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6115380277952,-96.3469205648212
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6116677019905,-96.3465601337424
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6125779591006,-96.3451745421359
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6126197257055,-96.3447133112802
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6126934612102,-96.3444917347973
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6128256764574,-96.3443174279641
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.612685833402,-96.3439954034756
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6125968422616,-96.3435847483939
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6125739588123,-96.3430972801315
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,MSC,4700.0,30.6126013040998,-96.3426868954592
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6135188659419,-96.3414539677745
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6136029943929,-96.3413873179104
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6137253629184,-96.3414095345318
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6147578411951,-96.3423648492512
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6135532821352,-96.3441421789617
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6135265139859,-96.3443554585269
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6135188659419,-96.3446664912263
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6135035698521,-96.3448842141158
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6134117932622,-96.3451152669782
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6132014715824,-96.3452841133007
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6129184926014,-96.3453685364621
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6127234660657,-96.3455507127574
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6119127633147,-96.3467059770693
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.611637428761,-96.3469681332016
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6114768165764,-96.347181412767
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6125437353809,-96.3481678307564
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6124596060096,-96.3484522035101
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6119433559945,-96.34918979534
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6119165874001,-96.3493941882567
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6120313098953,-96.3495452612821
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6131517591184,-96.3501895433022
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6135724022372,-96.3505672258658
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6139624514962,-96.3509848983478
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.620271664108,-96.356795764895
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6223211753328,-96.3586041978755
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6228373700129,-96.3590485303031
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6236441576659,-96.3593995529211
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.624527410371,-96.3593417897056
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6253877136985,-96.3591285101404
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6258618331527,-96.3591196234919
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6267947711034,-96.3594706461098
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6272765306224,-96.3598038954305
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6435517106812,-96.3746445985144
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.645229920936,-96.3756221298553
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6462238358293,-96.3759909257705
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.647355357273,-96.3761864320386
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6485977219869,-96.3762130919845
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6617734507596,-96.3744135456531
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6655916683373,-96.3738625734432
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6658783152203,-96.3739158933346
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.666249043928,-96.3741513895213
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6685460014292,-96.3768751473029
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.668909076236,-96.3769195805457
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.671194505273,-96.3765996611979
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6749550266816,-96.3760709056092
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6746722283329,-96.3731427549113
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6743282832796,-96.3699435614325
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6724136334326,-96.3702590374562
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,ad04d1db-ae3e-4e71-884d-40c05b6682a6,788ed527-64f2-479a-b1a9-1264175534a8,,,30.6726085396429,-96.371911954087
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,MSC,4700.0,30.6126013040998,-96.3426868954592
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6135488935058,-96.3414166783923
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6137065333487,-96.3414196327454
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6147515264628,-96.3423413909144
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.613553978666,-96.3441080940716
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6135132973767,-96.3444419359726
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6135183825388,-96.3448141844638
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6133607423896,-96.3451657524834
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6129818964654,-96.345322333198
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6127962868474,-96.3454582334411
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6119241711398,-96.3467167878641
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6114614126768,-96.3472101648329
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6125394839127,-96.3481496491204
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.612478461333,-96.3483830430159
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6119368842532,-96.3491984444731
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6119063727783,-96.3494022948374
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6119979071742,-96.3495116059022
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.612653901146,-96.3499133979246
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6132158149292,-96.3502620115912
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6137215200658,-96.3507700723715
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6180111350614,-96.3546706716069
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6223224515006,-96.3586371939958
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6228776194837,-96.359071152448
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6236301681949,-96.3593494063453
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.62437843526,-96.3593494063454
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6253618631763,-96.3591009653656
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6262640426068,-96.3591754976595
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6271339739497,-96.3596089334388
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6342857843738,-96.3662254668453
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6434354460644,-96.3745598418582
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6447820753166,-96.3754110970523
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6455279446027,-96.375740615192
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6463480566798,-96.3759995223017
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6473706558231,-96.3761799727115
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6486563755163,-96.3762125589136
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6656633309433,-96.3738695577746
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.66593361526,-96.373852057673
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6662092576808,-96.3741178024128
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6685757163529,-96.3768455940072
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6688849651928,-96.3768924901376
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.669281608995,-96.376845594007
be0ed1ab-54f5-428f-a1e6-7f22ab77effe,BRY,Gameday City of Bryan Shuttle,7993bed5-08a1-44be-8c59-9bde07c9d703,a81cc58c-ca1d-4c26-8878-ebfdf17c64b5,,,30.6749554539344,-96.3760405437654
